"","tank","week","Mb","mba","mba1","pp.N","AvgS","CMb","Cmba","Cmba1","C.N","CAvgS","OMb","Omba","Omba1","O.N","OAvgS"
"133",27,2,18073.3417535127,42.4913427381661,34.6516397198679,117,154.473006440279,10585.6821211698,34.2997833091917,28.9410860971053,93,113.824538937309,7487.65963234292,74.233635525442,5.71055362276262,24,311.985818014288
"134",27,6,57195.4192976925,57.8412670158764,68.699024534498,226,253.077076538462,13014.3416398704,45.0945413934946,23.186218290435,55,236.62439345219,44181.077657822,61.941091046467,45.5128062440631,171,258.368875191942
"135",27,7,113242.785528942,71.4795187148443,83.3567812623177,318,356.109388455791,7757.73935778279,32.4343680532964,23.5175882928781,75,103.436524770437,105485.046171159,83.5304911412479,59.8391929694397,243,434.09484021053
"136",28,1,18751.2650003175,227.333515030083,2.92210839475275,10,1875.12650003175,2.56722102780498,2.0281377374491,0.790012903245495,1,2.56722102780498,18748.6977792897,252.367445840375,2.13209549150726,9,2083.1886421433
"137",28,2,17368.4468494078,47.2538501507707,28.7314828544886,95,182.825756309556,7310.02006770631,33.2488220065788,22.1499484778733,67,109.104777129945,10058.4267817015,80.7658817815158,6.5815343766153,28,359.229527917911
"138",28,6,94963.6573685406,63.5634913405948,92.9090448537456,349,272.102170110432,4726.67416947318,32.9962793219958,15.1007652834928,43,109.922655104027,90236.9831990674,67.8588838791561,77.8082795702528,306,294.892101957737
"139",28,7,147121.462066327,67.4703854304888,132.580105879353,527,279.1678597084,5588.13955863141,31.8815275020991,17.7226764741177,55,101.602537429662,141533.322507695,71.617392180619,114.857429405236,472,299.858734126473
"140",29,0,141973.230214995,313.856074509869,12.0391861702905,49,2897.41286153052,586.479183529987,119.17617745243,0.203206150873276,1,586.479183529987,141386.751031465,317.911905698566,11.8359800194172,48,2945.55731315553
"141",29,1,15036.2408223579,46.3890886181071,24.9794201002395,84,179.002866932832,5806.0169002591,31.4609191027156,18.7989679352912,58,100.10373965964,9230.22392209881,79.6903898447496,6.18045216494825,26,355.008612388416
"142",29,2,46923.7780650198,52.6799416958172,62.9067049336191,225,208.550124733422,14309.3970129055,33.7792023075465,40.2295284776868,129,110.925558239577,32614.3810521143,78.0778102488059,22.6771764559324,96,339.733135959524
"143",29,6,35845.4564788235,74.5941161390027,24.5395310702717,83,431.872969624379,15751.6429919034,186.521307444863,2.72372928375591,10,1575.16429919034,20093.8134869201,59.2616241792959,21.8158017865158,73,275.257718998905
"144",29,7,39456.3945267176,53.0719541223762,54.3226669338072,187,210.99676217496,16773.61963592,40.4422109470835,35.8639156537807,111,151.113690413693,22682.7748907976,71.5180263915537,18.4587512800265,76,298.4575643526
"145",30,0,2410.56576502576,65.1741111686578,2.84948201965804,8,301.320720628219,1786.18288426673,62.1420159925221,2.37368167992561,6,297.697147377788,624.382880759026,74.2703966970648,0.475800339732432,2,312.191440379513
"146",30,1,131510.237701462,243.031517618804,15.2814351864169,72,1826.53107918697,77668.7436021895,285.734725696787,7.65146070531204,31,2505.44334200611,53841.4940992721,210.743726145207,7.62997448110482,41,1313.20717315298
"147",30,2,29236.0230498233,49.5482099957104,44.6666551747659,152,192.342256906733,8702.00867537678,31.7635204258827,28.4294259118927,86,101.186147388102,20534.0143744466,72.7221994351828,16.2372292628732,66,311.121429915857
"148",30,6,2889.83172274695,35.8239471793321,7.39029422288499,23,125.644857510737,2254.63740041913,35.8356073850058,5.74518620405079,18,125.257633356619,635.194322327812,35.7819704389066,1.64510801883419,5,127.038864465562
"149",30,7,23425.6292425827,89.0691429745989,24.9034683914518,34,688.989095370081,2002.45185439831,22.7708628009197,21.6929447310555,22,91.0205388362869,21423.1773881844,210.615989959678,3.21052366039629,12,1785.2647823487
